fullvisitorid,channelgrouping,time,country,city,totaltransactionrevenue,transactions,timeonsite,pageviews,sessionqualitydim,date,visitid,type,productquantity,productprice,productsku,v2productname,v2productcategory,productvariant,currencycode,transactionrevenue,transactionid,pagetitle,searchkeyword,pagepathlevel1,ecommerceaction_type,ecommerceaction_step,ecommerceaction_option
4.36E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,4,NULL,2017-06-30,1498850666,PAGE,NULL,20,GGOEAOCB077499,Android RFID Journal,Home/Shop by Brand/Android/,(not set),USD,NULL,NULL,Android | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.23E+18,Organic Search,0,Canada,not available in demo dataset,NULL,NULL,0,2,NULL,2017-05-20,1495337289,PAGE,NULL,15,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.61E+18,Organic Search,638724,United States,not available in demo dataset,NULL,NULL,638724,12,5,2017-07-19,1500523302,PAGE,NULL,5,GGOEGESC014099,Rocket Flashlight,Home/Electronics/,(not set),USD,NULL,NULL,Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.95E+18,Organic Search,323527,United Kingdom,not available in demo dataset,NULL,NULL,323527,11,2,2017-07-12,1499890626,PAGE,NULL,2,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Accessories/,(not set),USD,NULL,NULL,Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.77E+18,Referral,0,United Kingdom,not available in demo dataset,NULL,NULL,0,7,NULL,2017-05-17,1495039689,PAGE,NULL,249,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,NULL,NULL,Nest-USA,NULL,/google+redesign/,0,1,NULL
7.98E+17,Organic Search,109018,United States,not available in demo dataset,NULL,NULL,109018,9,1,2017-07-23,1500838328,PAGE,NULL,19,GGOEGAAX0296,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,(not set),(not set),USD,NULL,NULL,Store search results,NULL,/asearch.html,0,1,NULL
5.19E+18,Organic Search,199407,United States,New York,NULL,NULL,199407,4,2,2017-07-30,1501446606,PAGE,NULL,5,GGOEGBFC018799,Electronics Accessory Pouch,Home/Electronics/,(not set),USD,NULL,NULL,Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.67E+18,Referral,34047,United States,not available in demo dataset,NULL,NULL,34047,3,1,2017-07-29,1501372060,PAGE,NULL,110,GGOEGAAX0568,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,NULL,NULL,Men's Outerwear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.95E+17,Organic Search,289950,Canada,not available in demo dataset,NULL,NULL,289950,16,61,2017-07-13,1499992564,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.90E+18,Organic Search,3879,United States,Mountain View,NULL,NULL,3879,4,NULL,2017-05-12,1494612480,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.45E+17,Direct,5440,United States,Chicago,NULL,NULL,5440,3,NULL,2017-05-24,1495657137,PAGE,NULL,14,GGOEGDHR082199,Google 25 oz Red Stainless Steel Bottle,Home/Drinkware/,(not set),USD,NULL,NULL,Drinkware | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.73E+18,Organic Search,0,Portugal,not available in demo dataset,NULL,NULL,0,6,1,2017-07-06,1499372358,PAGE,NULL,2,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.76E+17,Organic Search,88002,United States,not available in demo dataset,NULL,NULL,88002,5,NULL,2017-06-05,1496706050,PAGE,NULL,17,GGOEGAAX0278,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/,(not set),USD,NULL,NULL,Women's Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.81E+18,Organic Search,302410,Qatar,not available in demo dataset,NULL,NULL,302410,6,NULL,2017-06-11,1497204957,PAGE,NULL,19,GGOEGHPJ080110,Google 5-Panel Cap,Home/Apparel/Headgear/,(not set),USD,NULL,NULL,Headgear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.96E+18,Direct,0,India,not available in demo dataset,NULL,NULL,0,4,NULL,2017-05-02,1493710039,PAGE,NULL,100,GGOEGAAX0795,25L Classic Rucksack,Home/Bags/Backpacks/,(not set),USD,NULL,NULL,Backpacks | Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.32E+18,Organic Search,73876,Colombia,Bogota,NULL,NULL,73876,9,NULL,2017-06-27,1498559206,PAGE,NULL,14,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),USD,NULL,NULL,Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.73E+17,Organic Search,196828,Germany,Berlin,NULL,NULL,196828,15,NULL,2017-07-01,1498929363,PAGE,NULL,3,GGOEGFKQ020799,Google Doodle Decal,Home/Office/,(not set),USD,NULL,NULL,Office | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.92E+18,Organic Search,70874,United States,not available in demo dataset,NULL,NULL,70874,9,2,2017-07-07,1499488438,PAGE,NULL,30,GGOEGAAX0352,Android Men's Vintage Henley,Home/Apparel/Men's/,(not set),USD,NULL,NULL,Men's Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.28E+18,Organic Search,176225,Russia,not available in demo dataset,NULL,NULL,176225,6,NULL,2017-06-25,1498458607,PAGE,NULL,100,GGOEGBRJ037299,Google Alpine Style Backpack,Home/Bags/,(not set),NULL,NULL,NULL,Сумки | Магазин Google Merchandise,NULL,/google+redesign/,2,1,NULL
5.55E+18,Direct,0,Mexico,not available in demo dataset,NULL,NULL,0,3,NULL,2017-07-02,1499016773,PAGE,NULL,6,GGOEGOLC013299,Spiral Notebook and Pen Set,Home/Office/Notebooks & Journals/,(not set),USD,NULL,NULL,Notebooks & Journals | Office | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.74E+18,Organic Search,282755,United States,not available in demo dataset,NULL,NULL,282755,12,12,2017-07-10,1499681899,PAGE,NULL,11,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.62E+18,Referral,203972,Mexico,Mexico City,NULL,NULL,203972,14,NULL,2017-05-15,1494890463,PAGE,NULL,22,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Bags/More Bags/,(not set),USD,NULL,NULL,More Bags | Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.00E+18,Organic Search,198686,United States,not available in demo dataset,NULL,NULL,198686,9,NULL,2017-06-29,1498800245,PAGE,NULL,5,GGOEGBJC019999,Collapsible Shopping Bag,Home/Bags/,(not set),USD,NULL,NULL,Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.93E+18,Referral,93764,United States,not available in demo dataset,NULL,NULL,93764,4,2,2017-07-20,1500562631,PAGE,NULL,13,GGOEADWQ015699,Android Rise 14 oz Mug,Home/Drinkware/Mugs and Cups/,(not set),USD,NULL,NULL,Mugs & Cups | Drinkware | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.43E+18,Organic Search,11354,United States,not available in demo dataset,NULL,NULL,11354,11,NULL,2017-05-14,1494784974,PAGE,NULL,21,GGOEGAAX0355,Google Men's Vintage Tank,Home/Apparel/Men's/,(not set),USD,NULL,NULL,Men's Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.30E+18,Referral,59628,United States,not available in demo dataset,NULL,NULL,59628,3,NULL,2017-05-14,1494821656,PAGE,NULL,30,GGOEGEHQ072599,Google 4400mAh Power Bank,(not set),(not set),USD,NULL,NULL,Store search results,NULL,/asearch.html,0,1,NULL
8.91E+18,Organic Search,45905,Canada,not available in demo dataset,NULL,NULL,45905,10,8,2017-07-12,1499897985,PAGE,NULL,22,GGOEGAAX0591,Google Men's Short Sleeve Performance Badge Tee Pewter,Home/Apparel/Men's/Men's-Performance Wear/,(not set),USD,NULL,NULL,Men's Performance Wear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.30E+18,Referral,110958,United States,Mountain View,NULL,NULL,110958,15,NULL,2017-05-24,1495669890,PAGE,NULL,70,GGOEGAAX0593,Google Men's Airflow 1/4 Zip Pullover Lapis,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,NULL,NULL,Men's Outerwear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.96E+18,Referral,245759,United States,Austin,NULL,NULL,245759,7,7,2017-07-11,1499788620,PAGE,NULL,7,GGOEGAAX0168,Google Pet Feeding Mat,Home/Accessories/Pet/,(not set),USD,NULL,NULL,Pet | Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.28E+18,Affiliates,33959,Brazil,not available in demo dataset,NULL,NULL,33959,3,1,2017-07-10,1499710843,PAGE,NULL,100,GGOEGBRA037499,Waterproof Backpack,Home/Shop by Brand/Google/,(not set),USD,NULL,NULL,Google | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.13E+16,Organic Search,85437,Italy,not available in demo dataset,NULL,NULL,85437,6,NULL,2017-06-07,1496844915,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.10E+18,Referral,8448,United States,Mountain View,NULL,NULL,8448,8,NULL,2017-06-06,1496773689,PAGE,NULL,70,GGOEGAAX0593,Google Men's Airflow 1/4 Zip Pullover Lapis,Home/Apparel/Men's/Men's-Performance Wear/,(not set),USD,NULL,NULL,Men's Performance Wear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.83E+18,Organic Search,245882,United States,not available in demo dataset,NULL,NULL,245882,9,NULL,2017-06-05,1496716590,PAGE,NULL,2,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Accessories/,(not set),USD,NULL,NULL,Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.96E+18,Referral,139740,United States,New York,NULL,NULL,139740,4,NULL,2017-05-12,1494618078,PAGE,NULL,99,GGOEGAAX0598,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,NULL,NULL,Men's Outerwear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.82E+18,Organic Search,0,United Kingdom,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-02,1496443863,PAGE,NULL,100,GGOEGGCX056199,Gift Card- $100.00,Home/Gift Cards/,(not set),USD,NULL,NULL,Gift Cards | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.11E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,1,2017-07-31,1501570763,PAGE,NULL,15,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.99E+18,Affiliates,196687,Japan,not available in demo dataset,NULL,NULL,196687,6,1,2017-07-07,1499415409,PAGE,NULL,3,GGOEGFKQ020799,Google Doodle Decal,Home/Office/,(not set),USD,NULL,NULL,Office | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.98E+18,Organic Search,0,France,not available in demo dataset,NULL,NULL,0,1,1,2017-07-13,1499934810,PAGE,NULL,19,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.89E+18,Organic Search,0,United Kingdom,not available in demo dataset,NULL,NULL,0,3,1,2017-07-07,1499434206,PAGE,NULL,21,GGOEGAAX0355,Google Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.71E+18,Direct,123252,Singapore,Singapore,NULL,NULL,123252,6,NULL,2017-06-23,1498267894,PAGE,NULL,2,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Accessories/,(not set),USD,NULL,NULL,Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.77E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,NULL,2017-05-30,1496167656,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.31E+18,Direct,45420,United States,San Francisco,NULL,NULL,45420,3,NULL,2017-05-15,1494889079,PAGE,NULL,2,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Home/Electronics/Electronics Accessories/,(not set),USD,NULL,NULL,Accessories | Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.03E+17,Organic Search,106386,United States,New York,NULL,NULL,106386,6,NULL,2017-05-16,1494971413,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.16E+18,Direct,24756,United Kingdom,not available in demo dataset,NULL,NULL,24756,2,NULL,2017-05-03,1493823591,PAGE,NULL,70,GGOEGBRJ037399,Google Rucksack,Home/Bags/Backpacks/,(not set),USD,NULL,NULL,Backpacks | Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.13E+18,Referral,0,United States,San Bruno,NULL,NULL,0,1,NULL,2017-06-12,1497286695,PAGE,NULL,146,GGOEGEVB070599,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/Audio/,(not set),USD,NULL,NULL,Audio | Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.36E+18,Organic Search,0,United Kingdom,London,NULL,NULL,0,1,NULL,2017-05-07,1494188770,PAGE,NULL,30,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.09E+18,Organic Search,19963,United States,not available in demo dataset,NULL,NULL,19963,2,NULL,2017-06-14,1497465406,PAGE,NULL,10,GGOEGBJC014399,Google Tote Bag,Home/Bags/,(not set),USD,NULL,NULL,Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.78E+18,Direct,0,United States,not available in demo dataset,NULL,NULL,0,1,NULL,2017-05-04,1493919857,PAGE,NULL,2,GGOEAFKQ020499,8 pc Android Sticker Sheet,Home/Accessories/,(not set),USD,NULL,NULL,Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.39E+18,Paid Search,22373,United States,not available in demo dataset,NULL,NULL,22373,4,NULL,2017-06-09,1497035458,PAGE,NULL,5,GGOEGESC014099,Rocket Flashlight,Home/Electronics/,(not set),USD,NULL,NULL,Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.79E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,NULL,2017-05-05,1494013811,PAGE,NULL,25,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Home/Drinkware/,(not set),USD,NULL,NULL,Drinkware | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.34E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,2,NULL,2017-06-19,1497918923,PAGE,NULL,0,9184720,Google Women's Short Sleeve Hero Tee Sky Blue,(not set),(not set),USD,NULL,NULL,Google Flashlight,NULL,/google+redesign/,0,1,NULL
1.26E+17,Organic Search,45481,United States,New York,NULL,NULL,45481,7,NULL,2017-06-13,1497383812,PAGE,NULL,22,GGOEGAAX0042,Android Stretch Fit Hat,Home/Apparel/Headgear/,(not set),USD,NULL,NULL,Headgear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.62E+18,Direct,61897,Germany,not available in demo dataset,NULL,NULL,61897,4,NULL,2017-05-21,1495387147,PAGE,NULL,21,GGOEGAAX0355,Google Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.11E+18,Organic Search,0,India,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-05,1496679233,PAGE,NULL,11,GGOEAHPJ074410,Android Twill Cap,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.18E+18,Paid Search,0,United States,not available in demo dataset,NULL,NULL,0,1,NULL,2017-05-22,1495458977,PAGE,NULL,11,GGOEGHPB071610,Google Twill Cap,Home/Apparel/Headgear/,(not set),USD,NULL,NULL,Headgear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.70E+18,Organic Search,131251,Brazil,Sao Paulo,NULL,NULL,131251,5,NULL,2017-06-06,1496783761,PAGE,NULL,99,GGOEGAAX0598,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,NULL,NULL,Men's Outerwear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.54E+18,Organic Search,91145,Spain,not available in demo dataset,NULL,NULL,91145,3,1,2017-07-27,1501158296,PAGE,NULL,11,GGOEAHPJ074410,Android Twill Cap,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.87E+18,Organic Search,0,Greece,not available in demo dataset,NULL,NULL,0,1,NULL,2017-07-02,1499035897,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.25E+18,Direct,240382,United States,New York,NULL,NULL,240382,4,1,2017-07-11,1499780797,PAGE,NULL,21,GGOEGAAX0355,Google Men's Vintage Tank,Home/Apparel/Men's/,(not set),USD,NULL,NULL,Men's Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.71E+17,Organic Search,0,Germany,Hamburg,NULL,NULL,0,5,NULL,2017-06-06,1496755950,PAGE,NULL,19,GGOEGHPJ080310,Google Blackout Cap,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.94E+18,Direct,99872,Czechia,Prague,NULL,NULL,99872,7,2,2017-07-20,1500573344,PAGE,NULL,22,GGOEGAAX0042,Android Stretch Fit Hat,Home/Apparel/Headgear/,(not set),USD,NULL,NULL,Headgear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.90E+17,Direct,109117,United States,not available in demo dataset,NULL,NULL,109117,3,NULL,2017-05-18,1495119913,PAGE,NULL,19,GGOEGAAX0340,Google Men's Vintage Badge Tee Sage,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.94E+18,Organic Search,0,Germany,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-28,1498678952,PAGE,NULL,11,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.05E+18,Organic Search,0,Italy,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-10,1497135754,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.07E+18,Organic Search,0,India,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-03,1496507090,PAGE,NULL,100,GGOEGBRA037499,Waterproof Backpack,Home/Bags/Backpacks/,(not set),USD,NULL,NULL,Backpacks | Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.01E+18,Organic Search,0,United States,Houston,NULL,NULL,0,2,1,2017-07-30,1501428563,PAGE,NULL,17,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.81E+18,Organic Search,0,Philippines,not available in demo dataset,NULL,NULL,0,1,NULL,2017-07-01,1498907605,PAGE,NULL,19,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.37E+18,Organic Search,12152,United States,Palo Alto,NULL,NULL,12152,6,2,2017-07-21,1500676829,PAGE,NULL,17,GGOEGAAX0278,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,NULL,NULL,Women's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.26E+17,Organic Search,33428,United States,not available in demo dataset,NULL,NULL,33428,3,NULL,2017-06-23,1498274033,PAGE,NULL,56,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/,(not set),USD,NULL,NULL,Men's Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.15E+18,Referral,113921,United States,not available in demo dataset,NULL,NULL,113921,3,NULL,2017-06-16,1497625884,PAGE,NULL,0,9182722,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,(not set),(not set),USD,NULL,NULL,YouTube Women's Short Sleeve Hero Tee Charcoal,NULL,/google+redesign/,0,1,NULL
1.03E+18,Organic Search,0,Czechia,not available in demo dataset,NULL,NULL,0,1,1,2017-07-18,1500395872,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.18E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,1,2017-07-28,1501297918,PAGE,NULL,17,GGOEGAAX0661,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
